,Unnamed: 0,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
189,189,0.5,B,38.15755,-120.419131,6,19980804,19980804,6009.0,19980804,0,0,0,0,0.6419498,0
190,190,3.0,B,38.165775,-120.598536,6,20051214,20051214,6009.0,20051214,0,0,0,0,3.580188,0
191,191,40.0,C,38.1132,-120.4942,6,19980803,19980803,6009.0,19980803,0,0,0,0,0.8049858,0
192,192,0.5,B,38.025519,-120.622361,6,20030915,20030915,6009.0,20030915,0,0,0,0,1.948061,0
193,193,4.0,B,38.19985,-120.731939,6,20010815,20010815,6009.0,20010815,0,0,0,0,1.7258657,0
194,194,1.0,B,38.301281,-120.491019,6,20040313,20040313,6009.0,20040313,0,0,0,0,0.86162627,0
195,195,0.3,B,38.155531,-120.639269,6,20000909,20000909,6009.0,20000909,0,0,0,0,1.6769325000000002,0
196,196,0.2,A,38.396569,-120.476353,6,20050805,20050805,6009.0,20050805,0,0,0,0,2.6281686,0
197,197,0.1,A,38.28025,-120.413733,6,20050926,20050927,6009.0,20050926,0,0,0,0,0.6862224,0
198,198,0.3,B,38.2828,-120.4242,6,20050927,20050927,6009.0,20050927,0,0,0,0,2.0808609,0
199,199,0.1,A,38.113861,-120.457519,6,20020703,20020703,6009.0,20020703,0,0,0,0,2.7831323,0
200,200,0.1,A,38.140594,-120.549333,6,20050926,20050926,6009.0,20050926,0,0,0,0,0.6862224,0
201,201,0.1,A,38.157169,-120.473519,6,19990704,19990704,6009.0,19990704,0,0,0,0,2.3436107999999995,0
202,202,20.0,C,38.011339,-120.552389,6,19990922,19990922,6009.0,19990922,0,0,0,0,0.43174028,0
203,203,4.0,B,38.26916667,-120.3675,6,20070625,20070625,6009.0,20070625,0,0,0,0,2.0064425,0
204,204,0.5,B,38.018447,-120.527592,6,20060818,20060818,6009.0,20060818,0,0,0,0,0.83570325,0
205,205,0.1,A,38.301669,-120.680031,6,20070408,20070408,6009.0,20070408,0,0,0,0,3.3267763,0
206,206,0.1,A,38.214969,-120.4192,6,20040816,20040816,6009.0,20040816,0,0,0,0,1.4797983,0
207,207,15.0,C,38.243581,-120.455619,6,19990923,19990923,6009.0,19990923,0,0,0,0,0.47000122,0
208,208,5.0,B,38.0272,-120.534339,6,20000730,20000730,6009.0,20000730,0,0,0,0,2.3706512,0
209,209,0.1,A,38.229131,-120.455511,6,19980809,19980809,6009.0,19980809,0,0,0,0,0.8988874,0
210,210,0.1,A,38.402261,-120.475411,6,20021116,20021116,6009.0,20021116,0,0,0,0,2.406161,0
211,211,1.0,B,38.190197,-120.791122,6,20070723,20070723,6009.0,20070723,0,0,0,0,2.796864,0
212,212,2.0,B,38.1997,-120.713539,6,19991026,19991026,6009.0,19991026,0,0,0,0,0.25079906,0
213,213,1.0,B,38.169981,-120.5843,6,20040823,20040823,6009.0,20040823,0,0,0,0,3.1005867,0
214,214,2.0,B,38.345611,-120.55085,6,19991025,19991025,6009.0,19991025,0,0,0,0,0.65551764,0
215,215,0.2,A,37.99615,-120.6046,6,20040502,20040502,6009.0,20040502,0,0,0,0,1.0470896,0
216,216,0.1,A,38.164228,-120.403811,6,20060813,20060813,6009.0,20060813,0,0,0,0,1.3360134,0
217,217,2.0,B,38.132558,-120.634956,6,20050915,20050915,6009.0,20050915,0,0,0,0,1.050003,0
218,218,0.1,A,38.070361,-120.458361,6,20001005,20001005,6009.0,20001005,0,0,0,0,1.6016184,0
219,219,0.2,A,38.300389,-120.62235,6,20040930,20040930,6009.0,20040930,0,0,0,0,2.4423337000000003,0
