FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE
0.1,A,41.5525,-121.63333333,6,20060810,20060811,6093.0,20060810
0.2,A,41.605,-121.64361111,6,20080817,20080817,6093.0,20080817
0.25,A,41.4,-123.225,6,20060809,20060809,6093.0,20060809
0.1,A,41.63235,-122.679261,6,20010715,20010715,6093.0,20010715
0.1,A,41.33833333,-123.23805556,6,20080817,20080817,6093.0,20080817
0.25,A,41.78555556,-123.63555556,6,20060809,20060809,6093.0,20060809
1.0,B,41.909783,-122.556258,6,20070630,20070630,6093.0,20070630
0.2,A,41.52,-123.36333333,6,20060808,20060808,6093.0,20060808
0.1,A,41.92944444,-122.89638889,6,20080813,20080813,6093.0,20080813
12.749999999999998,C,41.50666667,-121.52166667,6,20080806,20080806,6093.0,20080806
0.1,A,41.99055556,-122.76805556,6,20060807,20060808,6093.0,20060807
0.1,A,41.52916667,-121.58027778,6,20080806,20080807,6093.0,20080806
0.1,A,41.587383,-122.291828,6,20060807,20060807,6093.0,20060807
0.1,A,41.678789,-122.94515,6,20010809,20010810,6093.0,20010809
0.1,A,41.78416667,-121.62611111,6,20080806,20080806,6093.0,20080806
0.3,B,41.801169,-121.967069,6,20010809,20010809,6093.0,20010809
0.1,A,41.8001,-121.908331,6,20010810,20010810,6093.0,20010810
0.25,A,41.20194444,-122.41833333,6,20060904,20060905,6093.0,20060904
0.1,A,41.71055556,-121.775,6,20080806,20080806,6093.0,20080806
0.1,A,41.605331,-122.78975,6,20000719,20000719,6093.0,20000719
37.0,C,41.894331,-122.584289,6,20010813,20010813,6093.0,20010813
0.4,B,41.83527778,-123.18777778,6,20090419,20090419,6093.0,20090419
0.1,A,41.41555556,-121.50972222,6,20080805,20080806,6093.0,20080805
1.5,B,40.335,-122.30083333,6,20090417,20090417,6093.0,20090417
0.8,B,41.973719,-122.0638,6,20060807,20060807,6093.0,20060807
0.30000000000000004,A,41.3875,-123.22416667,6,20060808,20060809,6093.0,20060808
0.1,A,41.8199,-122.6045,6,20010726,20010726,6093.0,20010726
0.5,B,41.593239,-122.96495,6,20010729,20010730,6093.0,20010729
0.2,A,41.40527778,-123.15027778,6,20060808,20060809,6093.0,20060808
0.1,A,41.25111111,-122.05055556,6,20090329,20090329,6093.0,20090329
0.1,A,41.54277778,-121.80694444,6,20080809,20080809,6093.0,20080809
0.5,B,41.4725,-123.50861111,6,20070702,20070702,6093.0,20070702
0.4,A,41.56805556,-123.08361111,6,20060808,20060809,6093.0,20060808
2.0,B,41.851381,-122.563961,6,20010803,20010803,6093.0,20010803
0.25,A,41.56777778,-123.34972222,6,20060808,20060808,6093.0,20060808
1.26,A,41.5775,-121.78722222,6,20080808,20080809,6093.0,20080808
1.0,B,41.911189,-122.561906,6,20070702,20070702,6093.0,20070702
2.0,B,41.7782,-122.6395,6,20000725,20000725,6093.0,20000725
0.3,B,41.79935,-121.811219,6,20000724,20000724,6093.0,20000724
0.1,A,41.40027778,-122.98305556,6,20080807,20080808,6093.0,20080807
0.5,B,41.29611111,-123.235,6,20060808,20060809,6093.0,20060808
0.2,A,41.49305556,-121.86472222,6,20080806,20080806,6093.0,20080806
0.3,B,41.8141,-121.849761,6,20000810,20000810,6093.0,20000810
0.1,A,41.8078,-122.585611,6,20000716,20000716,6093.0,20000716
0.1,A,41.53527778,-121.46777778,6,20060810,20060811,6093.0,20060810
0.1,A,41.980511,-122.662169,6,20010712,20010712,6093.0,20010712
0.2,A,41.63235,-122.679261,6,20010526,20010527,6093.0,20010526
0.2,A,41.21972222,-122.8375,6,20080921,20080921,6093.0,20080921
0.1,A,41.854911,-122.571586,6,20060820,20060820,6093.0,20060820
4.0,B,41.08111111,-123.10472222,6,20060819,20060819,6093.0,20060819
0.3,B,41.86111111,-122.82444444,6,20081021,20081021,6093.0,20081021
0.25,A,41.21638889,-122.88305556,6,20080920,20080921,6093.0,20080920
0.25,A,41.20166667,-122.26888889,6,20081023,20081023,6093.0,20081023
0.5,B,41.55694444,-123.19861111,6,20080919,20080919,6093.0,20080919
0.25,A,41.50722222,-121.45083333,6,20080921,20080922,6093.0,20080921
0.3,B,41.593239,-122.96495,6,20010603,20010603,6093.0,20010603
122.0,D,41.96222222,-123.29555556,6,20081027,20081031,6093.0,20081027
0.1,A,41.78416667,-122.70833333,6,20080917,20080917,6093.0,20080917
0.1,A,41.91777778,-121.06805556,6,20060815,20060815,6093.0,20060815
44.0,C,41.91138889,-122.71972222,6,20080917,20080920,6093.0,20080917
0.1,A,41.265,-122.89,6,20060815,20060815,6093.0,20060815
0.1,A,41.15194444,-122.3,6,20081027,20081027,6093.0,20081027
25.0,C,41.11666667,-121.96055556,6,20080916,20080916,6093.0,20080916
0.35,A,41.69416667,-122.05,6,20060831,20060831,6093.0,20060831
0.1,A,41.21638889,-122.80888889,6,20080917,20080917,6093.0,20080917
0.1,A,41.43555556,-122.1125,6,20081028,20081028,6093.0,20081028
0.1,A,41.30472222,-121.72472222,6,20080921,20080921,6093.0,20080921
0.1,A,41.39444444,-121.53694444,6,20080922,20080922,6093.0,20080922
1.1,A,41.515,-122.39,6,20070623,20070623,6093.0,20070623
0.1,A,41.330161,-122.81345,6,20010312,20010312,6093.0,20010312
0.2,A,40.78527778,-122.16861111,6,20060825,20060825,6093.0,20060825
0.1,A,41.793631,-122.647511,6,20010322,20010323,6093.0,20010322
0.5,A,41.29444444,-121.78388889,6,20080930,20080930,6093.0,20080930
0.5,B,41.592561,-122.925989,6,20010413,20010413,6093.0,20010413
1.5,B,41.578189,-122.906431,6,20010416,20010416,6093.0,20010416
0.1,A,41.33305556,-122.26638889,6,20081019,20081019,6093.0,20081019
1.0,B,41.5636,-122.906481,6,20010416,20010416,6093.0,20010416
0.1,A,41.54166667,-121.72833333,6,20080928,20080928,6093.0,20080928
0.1,A,41.25,-121.93361111,6,20070624,20070624,6093.0,20070624
20.0,C,41.908556,-121.894883,6,20060827,20060830,6093.0,20060827
1.0,B,41.865919,-122.469569,6,20010508,20010508,6093.0,20010508
0.6,B,41.589933,-122.301708,6,20070624,20070624,6093.0,20070624
0.3,B,41.7204,-122.699189,6,20010517,20010517,6093.0,20010517
5.0,B,41.969031,-122.411589,6,20001008,20001008,6093.0,20001008
0.1,A,41.903336,-122.566869,6,20060828,20060828,6093.0,20060828
0.1,A,41.51888889,-121.06166667,6,20080923,20080923,6093.0,20080923
24.0,C,41.19305556,-123.20027778,6,20060823,20060830,6093.0,20060823
22.0,C,41.99722222,-123.49416667,6,20081030,20081031,6093.0,20081030
0.2,A,41.39194444,-123.04777778,6,20060813,20060813,6093.0,20060813
3.7,B,41.89833333,-123.09611111,6,20060901,20060903,6093.0,20060901
1.5999999999999999,A,41.879719,-122.6058,6,20010710,20010710,6093.0,20010710
0.1,A,41.26666667,-122.31805556,6,20060902,20060903,6093.0,20060902
0.1,A,41.719639,-122.757569,6,20010710,20010710,6093.0,20010710
0.5,B,41.62722222,-121.625,6,20080828,20080828,6093.0,20080828
0.2,A,41.6788,-122.848031,6,20010710,20010711,6093.0,20010710
0.2,A,41.676119,-122.756639,6,20010711,20010711,6093.0,20010711
0.25,A,41.33333333,-122.45277778,6,20080827,20080827,6093.0,20080827
0.3,B,42.0,-123.2625,6,20080826,20080827,6093.0,20080826
0.9999999999999999,B,41.828931,-121.889061,6,20010711,20010711,6093.0,20010711
0.2,A,41.823339,-122.630589,6,20010710,20010710,6093.0,20010710
0.1,A,41.23388889,-122.38333333,6,20080831,20080831,6093.0,20080831
0.3,B,41.894669,-122.545589,6,20010620,20010620,6093.0,20010620
0.5,B,41.33305556,-123.24,6,20060813,20060815,6093.0,20060813
2.0,B,41.983992,-122.35315,6,20070627,20070628,6093.0,20070627
0.5,B,41.47416667,-123.62583333,6,20060812,20060812,6093.0,20060812
60.0,C,41.50805556,-121.52138889,6,20080909,20080909,6093.0,20080909
58.0,C,41.587381,-122.291831,6,20000824,20000825,6093.0,20000824
0.1,A,41.676119,-122.756639,6,20010628,20010628,6093.0,20010628
4.7,B,41.97888889,-123.07055556,6,20080908,20080911,6093.0,20080908
0.1,A,41.880239,-122.5651,6,20000822,20000822,6093.0,20000822
0.4,B,41.617711,-122.6606,6,20010702,20010702,6093.0,20010702
0.1,A,41.8078,-122.585611,6,20000820,20000820,6093.0,20000820
0.2,A,41.55755,-122.234511,6,20010708,20010708,6093.0,20010708
6.6000000000000005,B,41.894331,-122.584289,6,20010709,20010709,6093.0,20010709
0.2,A,41.851719,-122.469589,6,20010710,20010710,6093.0,20010710
0.1,A,41.58166667,-121.80222222,6,20060811,20060811,6093.0,20060811
0.1,A,41.67555556,-123.23666667,6,20090601,20090602,6093.0,20090601
0.7,B,41.79805556,-123.3625,6,20070703,20070703,6093.0,20070703
0.1,A,41.24472222,-123.11361111,6,20060807,20060807,6093.0,20060807
1.2,A,41.48472222,-121.78,6,20080628,20080628,6093.0,20080628
0.5,B,41.532339,-122.756519,6,20020531,20020601,6093.0,20020531
7.0,B,41.59888889,-122.83583333,6,20080628,20080702,6093.0,20080628
0.1,A,41.778333,-122.58,6,20060806,20060806,6093.0,20060806
0.1,A,41.765439,-122.642269,6,20020602,20020602,6093.0,20020602
0.95,B,41.82,-123.44,6,20080628,20080629,6093.0,20080628
0.1,A,41.80416667,-122.10361111,6,20090529,20090529,6093.0,20090529
1.25,A,41.54694444,-123.37305556,6,20080628,20080630,6093.0,20080628
2.1,A,41.822189,-122.584531,6,20000511,20000511,6093.0,20000511
1.3,B,41.43166667,-122.01527778,6,20090530,20090530,6093.0,20090530
0.1,A,41.66861111,-123.21638889,6,20080628,20080706,6093.0,20080628
0.1,A,41.37888889,-123.53,6,20070616,20070616,6093.0,20070616
0.25,A,41.76833333,-123.14333333,6,20080628,20080628,6093.0,20080628
0.1,A,41.8078,-122.585611,6,20000511,20000511,6093.0,20000511
9.0,B,41.45027778,-123.49361111,6,20070616,20070617,6093.0,20070616
0.1,A,41.63472222,-123.21694444,6,20060807,20060809,6093.0,20060807
0.5,B,41.771431,-121.809169,6,20020508,20020508,6093.0,20020508
0.2,A,41.07944444,-122.97027778,6,20060806,20060806,6093.0,20060806
0.5,B,41.88416667,-123.29333333,6,20080630,20080702,6093.0,20080630
0.2,A,41.51777778,-121.71861111,6,20060806,20060806,6093.0,20060806
121.5,B,41.60027778,-123.67611111,6,20080630,20080705,6093.0,20080630
4.3999999999999995,B,41.69722222,-123.175,6,20060806,20061023,6093.0,20060806
3.0,B,41.605,-123.12111111,6,20080629,20080704,6093.0,20080629
0.1,A,41.70611111,-122.03972222,6,20090529,20090530,6093.0,20090529
2.77,A,41.81472222,-123.47027778,6,20080629,20080629,6093.0,20080629
0.1,A,41.66527778,-123.24083333,6,20060806,20060806,6093.0,20060806
2.0,B,41.822189,-122.584531,6,20000511,20000511,6093.0,20000511
0.1,A,41.64666667,-123.21861111,6,20060806,20060806,6093.0,20060806
0.1,A,41.285,-122.77666667,6,20090530,20090530,6093.0,20090530
0.1,A,41.3475,-122.21611111,6,20080627,20080627,6093.0,20080627
0.1,A,41.30944444,-121.84111111,6,20080626,20080701,6093.0,20080626
0.4,A,41.73405,-122.737531,6,20020626,20020626,6093.0,20020626
0.1,A,41.78583333,-122.91,6,20090531,20090531,6093.0,20090531
0.1,A,41.66333333,-122.09805556,6,20060805,20060805,6093.0,20060805
0.2,A,41.98222222,-122.83083333,6,20090531,20090601,6093.0,20090531
13116.0,G,41.03472222,-123.00277778,6,20080622,20081216,6093.0,20080622
0.6,B,41.68305556,-122.07777778,6,20090531,20090601,6093.0,20090531
1.0,B,41.676119,-122.756639,6,20020626,20020626,6093.0,20020626
0.1,A,41.87694444,-123.07694444,6,20090601,20090601,6093.0,20090601
8.0,B,41.24972222,-123.04972222,6,20080622,20080623,6093.0,20080622
0.1,A,41.75694444,-123.26277778,6,20090601,20090602,6093.0,20090601
0.1,A,41.25972222,-122.85472222,6,20060805,20060808,6093.0,20060805
0.2,A,41.71555556,-121.16111111,6,20070707,20070707,6093.0,20070707
0.1,A,41.74527778,-121.23777778,6,20080622,20080623,6093.0,20080622
0.1,A,41.76138889,-122.82833333,6,20090601,20090601,6093.0,20090601
0.6,B,41.574469,-122.48645,6,20020705,20020705,6093.0,20020705
0.1,A,41.53,-123.17,6,20090601,20090602,6093.0,20090601
4.1,B,41.94611111,-123.21305556,6,20090531,20090602,6093.0,20090531
0.1,A,41.40027778,-122.06666667,6,20060806,20060806,6093.0,20060806
0.2,A,41.95195,-122.58415,6,20000421,20000421,6093.0,20000421
0.1,A,41.6788,-122.848031,6,20000408,20000408,6093.0,20000408
15.0,C,41.5732,-122.9628,6,20000403,20000403,6093.0,20000403
0.25,A,41.28194444,-122.41833333,6,20080625,20080625,6093.0,20080625
0.1,A,41.99,-122.89944444,6,20090530,20090530,6093.0,20090530
0.01,A,41.25222222,-122.4,6,20080625,20080625,6093.0,20080625
0.2,A,41.45,-121.6675,6,20060806,20060806,6093.0,20060806
0.1,A,41.9575,-121.57416667,6,20070706,20070707,6093.0,20070706
0.1,A,41.85722222,-122.25777778,6,20090530,20090530,6093.0,20090530
0.2,A,41.48388889,-121.66888889,6,20060806,20060808,6093.0,20060806
28.0,C,41.58333333,-123.08333333,6,20070706,20070714,6093.0,20070706
25.0,C,41.920222,-122.581908,6,20060806,20060817,6093.0,20060806
0.35,A,41.42361111,-122.54277778,6,20070706,20070706,6093.0,20070706
0.1,A,41.916719,-122.121619,6,20020621,20020621,6093.0,20020621
0.1,A,41.872561,-121.8498,6,20020622,20020622,6093.0,20020622
0.2,A,41.572281,-122.253131,6,20020624,20020624,6093.0,20020624
0.1,A,41.95333333,-122.94861111,6,20090530,20090531,6093.0,20090530
8332.0,G,41.42527778,-123.43111111,6,20080623,20081003,6093.0,20080623
0.1,A,41.79,-123.37722222,6,20090531,20090531,6093.0,20090531
0.1,A,41.25166667,-123.25722222,6,20060807,20060809,6093.0,20060807
0.4,B,41.988781,-122.199369,6,20010821,20010821,6093.0,20010821
0.1,A,41.765319,-122.62305,6,20000528,20000528,6093.0,20000528
0.1,A,41.59638889,-123.0825,6,20080703,20080708,6093.0,20080703
1.0,B,41.70805556,-123.49944444,6,20080722,20080723,6093.0,20080722
0.1,A,41.26416667,-123.255,6,20060807,20060808,6093.0,20060807
0.7,A,41.24416667,-121.61527778,6,20080722,20080722,6093.0,20080722
1.2,A,41.95195,-122.58415,6,20000701,20000701,6093.0,20000701
0.6,A,41.02333333,-121.62416667,6,20080721,20080721,6093.0,20080721
0.25,A,41.38916667,-121.71611111,6,20080722,20080722,6093.0,20080722
0.1,A,41.865919,-122.469569,6,20000630,20000630,6093.0,20000630
0.5,A,41.4175,-121.73555556,6,20080721,20080721,6093.0,20080721
59.0,C,42.00115,-122.140961,6,20011005,20011005,6093.0,20011005
0.6,A,41.661311,-122.737011,6,20000621,20000621,6093.0,20000621
0.1,A,41.661311,-122.737011,6,20000620,20000620,6093.0,20000620
2.0,B,41.7782,-122.6395,6,20000619,20000619,6093.0,20000619
2.0,B,41.30333333,-123.19,6,20060911,20060914,6093.0,20060911
0.1,A,41.50888889,-121.74666667,6,20080721,20080721,6093.0,20080721
0.1,A,41.822869,-122.607839,6,20000616,20000616,6093.0,20000616
2.25,B,41.43611111,-121.72555556,6,20080722,20080722,6093.0,20080722
0.1,A,41.29111111,-123.09916667,6,20060807,20060808,6093.0,20060807
1.0,B,41.516239,-122.390619,6,20000712,20000712,6093.0,20000712
7.109999999999999,B,41.73638889,-122.1575,6,20080730,20080731,6093.0,20080730
5.0,B,41.983839,-122.275119,6,20010828,20010829,6093.0,20010828
0.25,A,41.16638889,-123.26333333,6,20060807,20060808,6093.0,20060807
4.0,B,41.59265,-122.906469,6,20000710,20000710,6093.0,20000710
6.0,B,41.15833333,-122.37222222,6,20080728,20080728,6093.0,20080728
0.1,A,41.35833333,-122.20277778,6,20090430,20090430,6093.0,20090430
0.1,A,41.95195,-122.58415,6,20000701,20000701,6093.0,20000701
0.3,B,41.901008,-122.566083,6,20070704,20070704,6093.0,20070704
0.1,A,41.487481,-122.525631,6,20000705,20000705,6093.0,20000705
0.1,A,41.55945,-122.272731,6,20010909,20010909,6093.0,20010909
3.0,B,41.880269,-122.5074,6,20000704,20000704,6093.0,20000704
30.1,C,41.26166667,-121.62805556,6,20080724,20080724,6093.0,20080724
0.1,A,41.854911,-122.571586,6,20060905,20060905,6093.0,20060905
44452.0,G,41.5925,-123.43166667,6,20080723,20081014,6093.0,20080723
0.5,B,41.88805556,-123.40638889,6,20090512,20090512,6093.0,20090512
0.1,A,41.373261,-122.848381,6,20000702,20000702,6093.0,20000702
0.1,A,41.865931,-122.564831,6,20000705,20000705,6093.0,20000705
0.1,A,41.217989,-121.45565,6,20011022,20011022,6093.0,20011022
0.4,A,41.435,-121.63333333,6,20060807,20060808,6093.0,20060807
1.0,B,41.81333333,-123.46527778,6,20080709,20080710,6093.0,20080709
0.1,A,41.63388889,-123.20138889,6,20060807,20060809,6093.0,20060807
2.1,A,41.503714,-122.578458,6,20070706,20070706,6093.0,20070706
1779.0,F,41.505,-123.18166667,6,20080707,20081216,6093.0,20080707
0.3,B,41.66666667,-123.16805556,6,20060807,20060812,6093.0,20060807
1.0,B,41.310114,-122.802661,6,20070706,20070706,6093.0,20070706
1.0,B,41.71833333,-123.62888889,6,20080706,20080709,6093.0,20080706
0.1,A,41.66305556,-121.99638889,6,20090527,20090527,6093.0,20090527
0.01,A,41.07527778,-122.36027778,6,20080705,20080705,6093.0,20080705
0.1,A,41.852194,-122.507408,6,20070706,20070706,6093.0,20070706
0.1,A,41.33555556,-123.11694444,6,20060807,20060814,6093.0,20060807
0.1,A,41.69045,-122.813,6,20020330,20020330,6093.0,20020330
0.1,A,41.06527778,-122.37583333,6,20080704,20080704,6093.0,20080704
0.2,A,41.21805556,-122.85138889,6,20060807,20060808,6093.0,20060807
0.1,A,41.692989,-122.94445,6,20000529,20000529,6093.0,20000529
2.1,A,41.70111111,-122.90166667,6,20060807,20060808,6093.0,20060807
0.1,A,41.560039,-122.2921,6,20000601,20000601,6093.0,20000601
2.1,A,41.55833333,-123.48777778,6,20060807,20060807,6093.0,20060807
0.1,A,41.6675,-121.99722222,6,20090527,20090527,6093.0,20090527
39.0,C,41.779361,-122.6033,6,20000605,20000606,6093.0,20000605
0.6,A,41.58833333,-121.67833333,6,20060913,20060913,6093.0,20060913
0.1,A,41.645961,-122.409231,6,20000604,20000604,6093.0,20000604
1.9600000000000006,A,41.99611111,-122.77444444,6,20060807,20060808,6093.0,20060807
0.1,A,41.67027778,-121.97277778,6,20090527,20090527,6093.0,20090527
0.1,A,41.385,-121.45083333,6,20060807,20060807,6093.0,20060807
0.1,A,41.67527778,-121.99888889,6,20090527,20090527,6093.0,20090527
0.2,A,41.26722222,-122.31805556,6,20060918,20060918,6093.0,20060918
0.1,A,41.516569,-122.699739,6,20010912,20010912,6093.0,20010912
1.0,B,41.28666667,-122.06166667,6,20081005,20081005,6093.0,20081005
400.0,E,41.851719,-122.469589,6,20040724,20040724,6093.0,20040724
0.1,A,41.25694444,-122.97638889,6,20090729,20090730,6093.0,20090729
0.2,A,41.61444444,-121.88305556,6,20060708,20060708,6093.0,20060708
0.1,A,41.58861111,-121.63,6,20090729,20090731,6093.0,20090729
0.1,A,41.82055556,-123.4175,6,20090808,20090809,6093.0,20090808
0.3,B,41.330389,-122.832289,6,20040315,20040315,6093.0,20040315
0.1,A,41.91222222,-123.09861111,6,20090729,20090730,6093.0,20090729
5.0,B,41.48194444,-123.32694444,6,20070916,20071001,6093.0,20070916
0.1,A,41.37666667,-123.08138889,6,20070711,20070711,6093.0,20070711
0.3,B,41.801222,-121.978897,6,20060708,20060708,6093.0,20060708
3.0,B,41.969961,-122.255561,6,20040324,20040324,6093.0,20040324
0.6,A,41.64388889,-121.86305556,6,20060708,20060709,6093.0,20060708
2.0,B,41.651081,-122.829061,6,19990623,19990623,6093.0,19990623
30.3,C,41.35583333,-123.10777778,6,20070711,20070715,6093.0,20070711
0.3,B,41.992697,-122.609489,6,20070916,20070916,6093.0,20070916
0.1,A,41.894319,-122.565,6,19990623,19990623,6093.0,19990623
0.1,A,41.880228,-122.584381,6,20070916,20070916,6093.0,20070916
0.1,A,41.8014,-121.98645,6,20040310,20040310,6093.0,20040310
0.1,A,41.83388889,-122.63722222,6,20090727,20090727,6093.0,20090727
0.1,A,41.900553,-122.445356,6,20071123,20071123,6093.0,20071123
0.1,A,41.788536,-122.587564,6,20070324,20070324,6093.0,20070324
1.0,B,41.661,-122.7295,6,20070602,20070603,6093.0,20070602
1.0,B,41.85,-122.506667,6,20070711,20070714,6093.0,20070711
0.2,A,41.57694444,-122.08611111,6,20070914,20070914,6093.0,20070914
0.1,A,41.980614,-122.642867,6,20070711,20070711,6093.0,20070711
0.1,A,41.83388889,-123.36888889,6,20070324,20070324,6093.0,20070324
0.3,B,41.24015,-122.248531,6,19990624,19990624,6093.0,19990624
0.1,A,41.45194444,-123.49416667,6,20090809,20090810,6093.0,20090809
1.0,B,41.601122,-122.975028,6,20070529,20070529,6093.0,20070529
0.1,A,41.89861111,-122.77944444,6,20070602,20070602,6093.0,20070602
15.0,C,41.70166667,-123.21722222,6,20060723,20060726,6093.0,20060723
0.1,A,41.70388889,-123.14861111,6,20070711,20070711,6093.0,20070711
0.1,A,41.672675,-122.826908,6,20050625,20050625,6093.0,20050625
0.1,A,41.83388889,-121.98472222,6,20060708,20060708,6093.0,20060708
0.1,A,41.47805556,-123.4025,6,20070725,20070726,6093.0,20070725
0.01,A,41.26888889,-122.38361111,6,20070602,20070602,6093.0,20070602
0.2,A,41.6278,-122.747636,6,20050619,20050619,6093.0,20050619
2.5,B,41.93,-122.75055556,6,20090730,20090731,6093.0,20090730
0.1,A,41.66111111,-122.7925,6,20070602,20070602,6093.0,20070602
0.1,A,41.89166667,-122.84611111,6,20070601,20070602,6093.0,20070601
1.0,B,41.17833333,-122.98,6,20060723,20060727,6093.0,20060723
0.2,A,41.91388889,-123.48527778,6,20090807,20090807,6093.0,20090807
0.7,B,41.9475,-123.01638889,6,20090730,20090730,6093.0,20090730
2906.5,B,41.89166667,-122.96888889,6,20070711,20070712,6093.0,20070711
0.8999999999999999,B,41.40527778,-123.47527778,6,20090730,20090802,6093.0,20090730
0.01,A,41.25888889,-121.93861111,6,20090731,20090731,6093.0,20090731
0.1,A,41.96645,-122.719519,6,20060723,20060723,6093.0,20060723
0.25,A,41.28305556,-121.54861111,6,20060709,20060709,6093.0,20060709
0.1,A,41.719786,-122.717992,6,20060723,20060723,6093.0,20060723
0.8,B,41.647717,-122.398878,6,20050604,20050604,6093.0,20050604
0.1,A,41.43138889,-123.46055556,6,20090730,20090803,6093.0,20090730
0.2,A,41.987689,-122.121361,6,20070711,20070711,6093.0,20070711
0.1,A,41.18583333,-122.93611111,6,20090729,20090731,6093.0,20090729
1.0,B,41.395,-123.03583333,6,20070711,20070712,6093.0,20070711
0.2,A,41.92805556,-123.44444444,6,20090808,20090808,6093.0,20090808
0.26,B,41.55777778,-122.02972222,6,20060723,20060724,6093.0,20060723
0.1,A,41.6788,-122.848031,6,19990621,19990621,6093.0,19990621
1.0,B,41.29666667,-123.01361111,6,20070602,20070803,6093.0,20070602
0.1,A,41.721461,-122.669008,6,20071123,20071123,6093.0,20071123
0.1,A,41.86916667,-122.85666667,6,20070602,20070602,6093.0,20070602
0.25,A,41.29888889,-121.97527778,6,20070919,20070919,6093.0,20070919
0.1,A,41.1825,-123.01944444,6,20060723,20060724,6093.0,20060723
0.1,A,41.31805556,-121.98138889,6,20070919,20070919,6093.0,20070919
0.25,A,41.27111111,-121.58083333,6,20060709,20060709,6093.0,20060709
0.1,A,41.43972222,-121.93805556,6,20090807,20090807,6093.0,20090807
0.1,A,41.19027778,-123.02638889,6,20060723,20060725,6093.0,20060723
0.4,B,41.472619,-122.352239,6,19990417,19990417,6093.0,19990417
1.0,B,41.9086,-122.564939,6,20040428,20040428,6093.0,20040428
0.1,A,41.784772,-121.791875,6,20070711,20070711,6093.0,20070711
1.0,B,41.765764,-122.661361,6,20070602,20070604,6093.0,20070602
0.1,A,41.36833333,-121.75222222,6,20070727,20070727,6093.0,20070727
0.25,A,41.45166667,-123.22083333,6,20060724,20060803,6093.0,20060724
2.0,B,41.38388889,-122.31916667,6,20060629,20060629,6093.0,20060629
0.1,A,41.44555556,-123.21361111,6,20060724,20060729,6093.0,20060724
0.1,A,41.909533,-122.098778,6,20070603,20070603,6093.0,20070603
1364.0,F,41.55194444,-123.16694444,6,20090821,20090904,6093.0,20090821
0.1,A,41.43555556,-121.66166667,6,20070904,20070904,6093.0,20070904
248.39999999999998,D,41.04777778,-122.97694444,6,20060630,20061101,6093.0,20060630
0.3,B,41.87222222,-123.39972222,6,20070711,20070711,6093.0,20070711
0.1,A,41.13777778,-123.02944444,6,20060724,20060813,6093.0,20060724
0.3,B,41.40666667,-121.6875,6,20070904,20070905,6093.0,20070904
0.1,A,41.10583333,-123.01166667,6,20060724,20060726,6093.0,20060724
0.1,A,41.29166667,-122.06611111,6,20070904,20070904,6093.0,20070904
0.3,B,41.546253,-122.718739,6,20070603,20070604,6093.0,20070603
4.0,B,41.40055556,-121.45055556,6,20060629,20060704,6093.0,20060629
0.3,B,41.906772,-122.448792,6,20070604,20070604,6093.0,20070604
0.3,B,41.35527778,-122.29,6,20090802,20090802,6093.0,20090802
0.1,A,41.6075,-122.08361111,6,20060724,20060724,6093.0,20060724
1.55,B,41.90583333,-122.01194444,6,20070710,20070710,6093.0,20070710
0.25,A,41.45166667,-122.30083333,6,20060629,20060630,6093.0,20060629
1.4,B,41.82805556,-123.01222222,6,20070710,20070711,6093.0,20070710
0.2,A,41.765439,-122.642269,6,19990710,19990710,6093.0,19990710
0.2,A,41.945281,-122.121589,6,20030828,20030829,6093.0,20030828
0.1,A,41.25027778,-122.93444444,6,20060701,20060701,6093.0,20060701
0.1,A,41.945281,-122.121589,6,20030828,20030828,6093.0,20030828
5.0,B,42.00145,-122.161311,6,20030829,20030901,6093.0,20030829
0.1,A,41.865317,-122.464467,6,20070710,20070711,6093.0,20070710
0.1,A,41.793481,-122.586689,6,20030830,20030830,6093.0,20030830
0.1,A,41.850136,-122.563864,6,20071215,20071215,6093.0,20071215
1.0,B,41.981667,-122.605,6,20070710,20070711,6093.0,20070710
0.1,A,41.00194444,-122.1375,6,20090822,20090822,6093.0,20090822
0.1,A,41.923333,-122.585,6,20070710,20070712,6093.0,20070710
1.0,B,41.6788,-122.848031,6,20030829,20030829,6093.0,20030829
0.25,A,40.28277778,-121.53916667,6,20060709,20060709,6093.0,20060709
0.01,A,41.35138889,-122.31666667,6,20070729,20070729,6093.0,20070729
0.1,A,41.966189,-122.700519,6,20030904,20030904,6093.0,20030904
0.25,A,41.81222222,-123.32027778,6,20070711,20070712,6093.0,20070711
0.36,B,41.12416667,-123.26,6,20090811,20090812,6093.0,20090811
2171.1,A,41.86555556,-123.46638889,6,20070711,20070713,6093.0,20070711
1.0,B,41.43055556,-123.49916667,6,20090725,20090726,6093.0,20090725
0.25,A,41.91444444,-122.77861111,6,20070603,20070603,6093.0,20070603
947.0,C,41.76972222,-123.06083333,6,20070711,20071206,6093.0,20070711
0.30000000000000004,A,41.71472222,-121.86944444,6,20060724,20060724,6093.0,20060724
10.0,C,41.995131,-122.603839,6,20031023,20031025,6093.0,20031023
0.1,A,41.9376,-122.5843,6,19990129,19990129,6093.0,19990129
0.30000000000000004,A,41.88444444,-123.28416667,6,20060724,20060726,6093.0,20060724
0.1,A,41.788892,-122.587478,6,20050702,20050702,6093.0,20050702
0.5,B,41.84138889,-123.11638889,6,20070711,20070711,6093.0,20070711
