,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
651,651,651,6460,0.1,A,40.765931,-120.796789,6,20020621,20020621,6035.0,20020621,170,48,96,51,1.3952098,94.0
652,652,652,6461,12500.0,G,40.875,-120.875,6,20080623,20080707,6035.0,20080623,228,12,131,0,1.3953114,173.0
653,653,653,6462,0.1,A,41.074161,-121.19105,6,20020621,20020621,6035.0,20020621,170,48,96,51,1.3952098,94.0
654,654,654,6463,8.0,B,40.8236,-120.0661,6,20070830,20070902,6035.0,20070830,248,90,152,51,2.6800296,136.0
655,655,655,6464,0.3,B,40.88155,-120.85441,6,19990713,19990714,6035.0,19990713,306,154,215,0,1.1901706,110.0
656,656,656,6465,0.1,A,40.69062,-120.46366,6,19990823,19990823,6035.0,19990823,311,106,211,3,1.6130155000000002,154.0
657,657,657,6466,0.3,B,40.0289,-120.1019,6,20090722,20090723,6035.0,20090722,307,95,209,0,1.6502366000000002,91.0
658,658,658,6467,0.1,A,39.7469,-120.0178,6,20090723,20090723,6035.0,20090723,252,97,166,0,1.8200061,91.0
659,659,659,6468,17.900000000000002,A,40.47722222,-121.12277778,6,20090730,20090730,6035.0,20090730,275,152,203,0,1.2163067,109.0
660,660,660,6469,0.1,A,40.366606,-120.677919,6,20050921,20050921,6035.0,20050921,185,47,98,0,2.0248532,117.0
661,661,661,6470,0.01,A,40.87805556,-121.69722222,6,20090729,20090729,6035.0,20090729,251,105,169,0,1.3857864,109.0
662,662,662,6471,2.0,B,39.8121,-120.0963,6,20020710,20020710,6035.0,20020710,417,89,256,0,1.1240083,141.0
663,663,663,6472,0.11,A,40.68027778,-121.42972222,6,20090729,20090729,6035.0,20090729,251,105,169,0,1.3857864,109.0
664,664,664,6473,0.01,A,40.5875,-121.09166667,6,20070625,20070625,6035.0,20070625,220,27,127,0,1.7886857,173.0
665,665,665,6474,0.3,B,40.518111,-120.682419,6,20040815,20040815,6035.0,20040815,279,117,184,0,1.2734954,147.0
666,666,666,6475,0.1,A,41.1008,-120.7639,6,20070831,20070831,6035.0,20070831,248,87,156,25,3.0680454,136.0
667,667,667,6476,0.2,A,40.9415,-120.75065,6,20040815,20040815,6035.0,20040815,279,117,184,0,1.2734954,147.0
668,668,668,6477,0.01,A,40.53194444,-121.21833333,6,20080622,20080622,6035.0,20080622,192,87,133,0,2.5709934,173.0
669,669,669,6478,30.3,C,40.7742,-120.293,6,20070831,20070901,6035.0,20070831,248,87,156,25,3.0680454,136.0
670,670,670,6479,0.3,B,40.77,-120.5842,6,20080622,20080622,6035.0,20080622,192,87,133,0,2.5709934,173.0
671,671,671,6480,0.1,A,40.5369,-120.6144,6,20090724,20090725,6035.0,20090724,248,80,159,0,1.1527885,91.0
672,672,672,6481,0.3,A,40.8816,-121.1544,6,20040815,20040815,6035.0,20040815,279,117,184,0,1.2734954,147.0
673,673,673,6482,0.1,A,41.105517,-121.326472,6,20071013,20071013,6035.0,20071013,155,-11,61,0,0.8089522,82.0
674,674,674,6483,0.1,A,40.75372,-120.47378,6,19990823,19990823,6035.0,19990823,311,106,211,3,1.6130155000000002,154.0
675,675,675,6484,0.1,A,40.99989,-120.71275,6,19990810,19990810,6035.0,19990810,233,83,161,124,2.9004402,103.0
676,676,676,6485,5.0,B,41.073064,-120.903189,6,20070706,20070706,6035.0,20070706,260,103,176,0,2.1533551,118.0
677,677,677,6486,0.1,A,41.1299,-120.7127,6,20030721,20030721,6035.0,20030721,389,183,289,0,0.99085385,151.0
678,678,678,6487,0.3,B,40.942114,-121.245453,6,20070710,20070710,6035.0,20070710,319,79,184,0,1.8911407,161.0
679,679,679,6488,0.6,B,40.95619,-120.10298,6,20030721,20030721,6035.0,20030721,389,183,289,0,0.99085385,151.0
680,680,680,6489,1.0,B,40.8594,-120.1694,6,20060221,20060221,6035.0,20060221,20,-122,-60,0,0.8944271999999999,109.0
681,681,681,6490,3.0,B,40.3434,-120.42795,6,20060222,20060222,6035.0,20060222,76,-75,-5,0,0.54083186,109.0
682,682,682,6491,0.7999999999999999,B,41.131803,-121.267247,6,20070710,20070715,6035.0,20070710,319,79,184,0,1.8911407,161.0
683,683,683,6492,0.1,A,41.0297,-119.9783,6,20090602,20090602,6035.0,20090602,178,53,100,178,0.79176515,175.0
684,684,684,6493,2.5,B,40.0066,-120.1027,6,20020211,20020211,6035.0,20020211,88,-37,11,0,0.7271847,88.0
685,685,685,6494,7790.0,G,40.6899,-120.006,6,20030721,20030728,6035.0,20030721,389,183,289,0,0.99085385,151.0
686,686,686,6495,0.5,B,40.956606,-121.187972,6,20070710,20070715,6035.0,20070710,319,79,184,0,1.8911407,161.0
687,687,687,6496,0.3,B,40.9566,-120.2744,6,20030721,20030721,6035.0,20030721,389,183,289,0,0.99085385,151.0
688,688,688,6497,0.1,A,40.80861111,-121.24916667,6,20090602,20090602,6035.0,20090602,178,53,100,178,0.79176515,175.0
689,689,689,6498,0.1,A,40.532775,-120.739278,6,20070710,20070710,6035.0,20070710,319,79,184,0,1.8911407,161.0
690,690,690,6499,474.0,E,40.5749,-120.2344,6,20030722,20030725,6035.0,20030722,394,139,267,3,0.8043048,151.0
691,691,691,6500,0.1,A,40.69156,-120.47773,6,19990823,19990823,6035.0,19990823,311,106,211,3,1.6130155000000002,154.0
692,692,692,6501,0.1,A,40.74611111,-121.23888889,6,20090602,20090602,6035.0,20090602,178,53,100,178,0.79176515,175.0
693,693,693,6502,0.1,A,40.0192,-120.1033,6,20080707,20080707,6035.0,20080707,236,59,148,0,3.0734937,158.0
694,694,694,6503,5.0,B,40.913294,-121.302608,6,20070710,20070710,6035.0,20070710,319,79,184,0,1.8911407,161.0
