,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
283,283,283,3443,0.1,A,37.28027778,-119.24861111,6,20070711,20070718,6019.0,20070711,400,239,322,0,3.4106305,95.5
284,284,284,3444,1.0,B,37.13,-119.39166667,6,20060906,20060906,6019.0,20060906,400,239,322,0,1.4060323,74.5
285,285,285,3445,0.1,A,36.201819,-120.417811,6,20000604,20000604,6019.0,20000604,372,167,272,0,3.0702677000000005,149.167
286,286,286,3446,0.2,A,36.915,-118.85527778,6,20070831,20070902,6019.0,20070831,400,239,322,0,0.9340859,60.5
287,287,287,3447,0.25,A,36.95083333,-118.88194444,6,20060723,20060724,6019.0,20060723,400,239,322,0,1.7863097,99.5
288,288,288,3448,9.0,B,36.262625,-120.350664,6,20050912,20050912,6019.0,20050912,400,239,322,0,1.5707973,87.0
289,289,289,3449,0.25,A,37.09194444,-119.1575,6,20060723,20060725,6019.0,20060723,400,239,322,0,1.7863097,99.5
290,290,290,3450,0.16,A,37.42555556,-118.97972222,6,20090723,20090723,6019.0,20090723,400,239,322,0,2.1015294,10.0
291,291,291,3451,0.1,A,37.34611111,-119.04083333,6,20060723,20060723,6019.0,20060723,400,239,322,0,1.7863097,99.5
292,292,292,3452,1.0,B,36.728139,-119.155533,6,20070617,20070617,6019.0,20070617,400,239,322,0,2.4300080000000004,79.333
293,293,293,3453,0.1,A,36.814569,-119.366781,6,20040508,20040508,6019.0,20040508,272,144,211,0,2.704146,124.0
294,294,294,3454,267.0,D,37.084167,-119.550503,6,20060723,20060727,6019.0,20060723,400,239,322,0,1.7863097,99.5
295,295,295,3455,0.1,A,36.98666667,-118.98527778,6,20070831,20070831,6019.0,20070831,400,239,322,0,0.9340859,60.5
296,296,296,3456,0.25,A,37.36722222,-119.18444444,6,20080716,20080716,6019.0,20080716,400,239,322,0,2.7892616,74.0
297,297,297,3457,0.1,A,37.34555556,-119.17222222,6,20060723,20060723,6019.0,20060723,400,239,322,0,1.7863097,99.5
298,298,298,3458,0.1,A,36.130731,-120.500381,6,20030525,20030525,6019.0,20030525,289,133,211,0,3.1674168,155.143
299,299,299,3459,0.1,A,37.31027778,-119.08277778,6,20080716,20080716,6019.0,20080716,400,239,322,0,2.7892616,74.0
300,300,300,3460,0.1,A,36.088839,-120.463769,6,20020803,20020803,6019.0,20020803,339,189,267,0,3.0358572,78.75
301,301,301,3461,20.0,C,36.573933,-120.651347,6,20070322,20070322,6019.0,20070322,400,239,322,0,3.4311016000000003,89.5
