,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
217,217,217,10787,30.0,C,39.81583333,-120.31472222,6,20060627,20060627,6063.0,20060627,0,0,0,0,2.1891627,99
218,218,218,10788,0.1,A,39.98472222,-121.05416667,6,20091005,20091006,6063.0,20091005,0,0,0,0,1.7801174,94
219,219,219,10789,0.1,A,39.8,-120.3,6,20060627,20060627,6063.0,20060627,0,0,0,0,2.1891627,99
220,220,220,10790,0.1,A,40.19333333,-121.31888889,6,20060629,20060629,6063.0,20060629,0,0,0,0,2.2389462000000004,99
221,221,221,10791,0.85,B,40.20361111,-120.85166667,6,20060626,20060627,6063.0,20060626,0,0,0,0,0.79428977,99
222,222,222,10792,10.01,B,40.20527778,-120.5575,6,20060625,20060628,6063.0,20060625,0,0,0,0,1.7728263,99
223,223,223,10793,0.1,A,39.90555556,-121.3525,6,20090621,20090622,6063.0,20090621,0,0,0,0,3.4003515,104
224,224,224,10794,0.1,A,40.06,-120.90388889,6,20090801,20090802,6063.0,20090801,0,0,0,0,0.79428977,109
225,225,225,10795,0.1,A,39.98861111,-120.81027778,6,20060625,20060625,6063.0,20060625,0,0,0,0,1.7728263,99
226,226,226,10796,0.1,A,40.13138889,-120.91111111,6,20061024,20061024,6063.0,20061024,0,0,0,0,1.4833707,99
227,227,227,10797,11.85,B,39.82527778,-120.59638889,6,20060625,20060626,6063.0,20060625,0,0,0,0,1.7728263,99
228,228,228,10798,0.1,A,40.04527778,-120.69194444,6,20090801,20090801,6063.0,20090801,0,0,0,0,0.79428977,109
229,229,229,10799,0.1,A,39.25888889,-120.03555556,6,20070531,20070531,6063.0,20070531,0,0,0,0,2.0991464,72
230,230,230,10800,0.75,A,40.31555556,-120.72555556,6,20060625,20060625,6063.0,20060625,0,0,0,0,1.7728263,99
231,231,231,10801,0.1,A,40.373169,-121.0705,6,19980905,19980905,6063.0,19980905,0,0,0,0,1.5415989,0
232,232,232,10802,0.1,A,40.0075,-121.2375,6,20060926,20060926,6063.0,20060926,0,0,0,0,0.69642794,99
233,233,233,10803,0.1,A,40.085,-120.86888889,6,20061002,20061002,6063.0,20061002,0,0,0,0,2.2849271,99
234,234,234,10804,0.1,A,39.70138889,-120.61027778,6,20060625,20060625,6063.0,20060625,0,0,0,0,1.7728263,99
235,235,235,10805,1.2,B,40.15138889,-120.66305556,6,20070706,20070707,6063.0,20070706,0,0,0,0,2.1533551,90
236,236,236,10806,0.01,A,39.72777778,-120.99222222,6,20090812,20090812,6063.0,20090812,0,0,0,0,2.9753125,94
237,237,237,10807,7.0,B,40.18166667,-120.53194444,6,20060625,20060630,6063.0,20060625,0,0,0,0,1.7728263,99
238,238,238,10808,0.1,A,39.97083333,-120.4075,6,20070601,20070601,6063.0,20070601,0,0,0,0,0.3023233,110
239,239,239,10809,0.1,A,39.85972222,-121.165,6,20080901,20080901,6063.0,20080901,0,0,0,0,3.3809524,93
240,240,240,10810,0.5,B,40.18083333,-120.52027778,6,20091105,20091105,6063.0,20091105,0,0,0,0,4.0478473,94
241,241,241,10811,0.25,A,40.245,-120.68833333,6,20060805,20060805,6063.0,20060805,0,0,0,0,2.3853737999999995,99
