FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
16107,0.25,A,41.08444444,-122.63555556,6,20060725,20060725,6089.0,20060725,394,217,306,0,2.2959511000000004,106.0
16108,0.3,B,41.043669,-121.628639,6,20030520,20030520,6089.0,20030520,294,133,217,0,1.8806596,86.0
16109,0.2,A,40.61861111,-121.43555556,6,20090802,20090802,6089.0,20090802,394,217,306,0,3.8513043,129.0
16110,0.1,A,40.488844,-122.358061,6,20070809,20070809,6089.0,20070809,394,217,306,0,3.6249166,49.5
16111,0.25,A,41.2025,-122.68555556,6,20060725,20060725,6089.0,20060725,394,217,306,0,2.2959511000000004,106.0
16112,2.0,B,40.473522,-122.483042,6,20071021,20071021,6089.0,20071021,394,217,306,0,1.808262,86.0
16113,0.1,A,40.66,-121.36777778,6,20070710,20070711,6089.0,20070710,394,217,306,0,1.7219203,72.5
16114,1.0,B,40.508558,-122.473494,6,20071021,20071021,6089.0,20071021,394,217,306,0,1.808262,86.0
16115,0.1,A,40.29972222,-123.04861111,6,20091025,20091025,6089.0,20091025,394,217,306,0,1.3473651000000002,69.0
16116,0.1,A,40.94694444,-122.00194444,6,20090802,20090802,6089.0,20090802,394,217,306,0,3.8513043,129.0
16117,0.1,A,40.989731,-121.48735,6,20010918,20010918,6089.0,20010918,339,161,250,0,1.2317883,0.0
16118,10.0,C,41.2675,-122.63555556,6,20060725,20060727,6089.0,20060725,394,217,306,0,2.2959511000000004,106.0
16119,1.1,B,40.701461,-122.154931,6,20000703,20000703,6089.0,20000703,289,150,222,0,4.557823,0.0
16120,0.1,A,40.6275,-121.47666667,6,20080621,20080621,6089.0,20080621,394,217,306,0,1.4557829,74.0
16121,0.1,A,40.481311,-122.416869,6,20000702,20000702,6089.0,20000702,317,167,244,0,3.6357253,0.0
16122,0.01,A,40.69305556,-121.59722222,6,20070714,20070714,6089.0,20070714,394,217,306,0,2.8853133,72.5
16123,2.0,B,40.479086,-122.206789,6,20060906,20060906,6089.0,20060906,394,217,306,0,1.523982,48.5
16124,0.1,A,41.16025,-121.359789,6,19990823,19990823,6089.0,19990823,394,250,322,0,0.9300544,0.0
16125,1.0,B,40.396961,-122.169839,6,20010913,20010913,6089.0,20010913,311,167,239,0,1.9646971,0.0
16126,5.0,B,40.673511,-122.5108,6,20010905,20010906,6089.0,20010905,339,139,239,0,3.3743047999999995,0.0
16127,5.0,B,40.701981,-122.269539,6,19990606,19990606,6089.0,19990606,261,117,189,0,3.5345495,0.0
16128,0.1,A,40.94694444,-122.00722222,6,20090802,20090802,6089.0,20090802,394,217,306,0,3.8513043,129.0
16129,1.0,B,40.730781,-122.019781,6,19990530,19990530,6089.0,19990530,328,128,228,0,3.8615615,0.0
16130,0.4,B,40.77,-122.597833,6,20060807,20060809,6089.0,20060807,394,217,306,0,3.5356598,55.5
16131,0.1,A,40.735,-121.55083333,6,20080914,20080914,6089.0,20080914,394,217,306,0,0.25495157,73.0
16132,0.1,A,40.502042,-122.333097,6,20060807,20060807,6089.0,20060807,394,217,306,0,3.5356598,55.5
16133,0.4,B,40.524242,-121.797208,6,20070812,20070812,6089.0,20070812,394,217,306,0,2.2537527,49.5
16134,0.2,A,40.730211,-122.098089,6,20040812,20040812,6089.0,20040812,417,172,294,0,2.373031,91.0
16135,0.2,A,40.582242,-122.481617,6,20060430,20060430,6089.0,20060430,394,217,306,0,3.1048357,109.0
