FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
13955,0.1,A,34.36416667,-117.63777778,6,20081009,20081009,6071.0,20081009,439,322,383,0,4.4687934,0
13956,0.1,A,34.27305556,-117.30305556,6,20081005,20081005,6071.0,20081005,439,322,383,0,2.5339265,0
13957,0.2,A,34.24583333,-117.43583333,6,20071103,20071103,6071.0,20071103,439,322,383,0,5.1496425000000015,0
13958,0.5,B,34.23888889,-117.18194444,6,20081002,20081002,6071.0,20081002,439,322,383,0,3.0955546000000003,0
13959,0.1,A,34.9192,-114.9972,6,20081001,20081001,6071.0,20081001,439,322,383,0,1.8635644,0
13960,0.1,A,34.08583,-117.20053,6,20090921,20090921,6071.0,20090921,439,322,383,0,1.7582413,0
13961,0.1,A,34.3125,-117.47222222,6,20090922,20090922,6071.0,20090922,439,322,383,0,5.4006767,0
13962,0.2,A,34.22861111,-116.81277778,6,20081008,20081008,6071.0,20081008,439,322,383,0,0.74652743,0
13963,1.0,B,34.25138889,-117.44777778,6,20071107,20071107,6071.0,20071107,439,322,383,0,1.6992254,0
13964,1.0,B,34.26083333,-117.44944444,6,20090912,20090912,6071.0,20090912,439,322,383,0,3.2496774,0
13965,0.1,A,34.2275,-116.82722222,6,20081015,20081015,6071.0,20081015,439,322,383,0,3.366215,0
13966,0.1,A,34.8564,-114.8842,6,20081026,20081026,6071.0,20081026,439,322,383,0,1.5181829,0
13967,0.1,A,34.25805556,-116.87,6,20080630,20080630,6071.0,20080630,439,322,383,0,3.5017834000000003,0
13968,0.1,A,34.30277778,-116.90333333,6,20070602,20070602,6071.0,20070602,439,322,383,0,2.7340384,0
13969,0.1,A,34.2,-117.26666667,6,20071111,20071111,6071.0,20071111,439,322,383,0,1.7942731,0
13970,0.1,A,34.23972222,-117.42861111,6,20081024,20081024,6071.0,20081024,439,322,383,0,1.3880836,0
13971,216.0,D,34.16055556,-117.64305556,6,20081023,20081023,6071.0,20081023,439,322,383,0,4.4000463,0
13972,0.1,A,34.24166667,-116.83555556,6,20070726,20070726,6071.0,20070726,439,322,383,0,2.6524363,0
13973,400.0,E,34.1775,-117.48805556,6,20081022,20081022,6071.0,20081022,439,322,383,0,7.781055999999999,0
13974,0.2,A,34.24944444,-117.32555556,6,20081021,20081021,6071.0,20081021,439,322,383,0,2.6976373,0
13975,0.5,B,34.22666667,-117.28138889,6,20081020,20081020,6071.0,20081020,439,322,383,0,0.7337549,0
13976,0.1,A,34.120194,-117.174525,6,20071011,20071011,6071.0,20071011,439,322,383,0,0.49476734,0
13977,0.1,A,34.26861111,-116.84,6,20080701,20080701,6071.0,20080701,439,322,383,0,2.5843594,0
13978,0.1,A,34.42916667,-117.61944444,6,20071011,20071011,6071.0,20071011,439,322,383,0,0.49476734,0
13979,0.25,A,34.2375,-116.8025,6,20081019,20081019,6071.0,20081019,439,322,383,0,0.46839997,0
13980,0.1,A,34.24305556,-117.40805556,6,20080701,20080701,6071.0,20080701,439,322,383,0,2.5843594,0
13981,0.1,A,35.28581,-117.62264,6,20081016,20081016,6071.0,20081016,439,322,383,0,2.073962,0
13982,0.1,A,34.11527778,-117.00694444,6,20080704,20080704,6071.0,20080704,439,322,383,0,2.6627028,0
13983,0.01,A,34.26583333,-117.18916667,6,20070827,20070827,6071.0,20070827,439,322,383,0,2.1633315,0
